Trace, Start Freq(Hz), Stop Freq(Hz)
Trace-A, 25049442790, 25050442790

RBW(Hz), VBW(Hz), SWT(ms), ATT(dB)
3000, 3000, 66, 10

Detection, Trace Points
Pos & Neg, 10001

Ref Level(dBm), PreAmp
-10.00, Off

Storage Mode-A
Off

Wave Data(dBm)-A, A(neg)
-99.274, -99.299
-99.299, -99.323
-99.323, -99.346
-99.349, -99.374
-99.374, -99.408
-99.408, -99.442
-99.442, -99.493
-99.493, -99.544
-99.553, -99.618
-99.618, -99.711
-99.711, -99.806
-99.806, -99.935
-99.935, -100.066
-100.089, -100.241
-100.241, -100.445
-100.445, -100.642
-100.642, -100.901
-100.901, -101.149
-101.193, -101.470
-101.470, -101.824
-101.824, -102.156
-102.156, -102.574
-102.574, -102.960
-103.027, -103.438
-103.438, -103.940
-103.940, -104.383
-104.383, -104.903
-104.903, -105.337
-105.408, -105.810
-105.810, -106.216
-106.216, -106.489
-106.489, -106.695
-106.695, -106.764
-106.715, -106.765
-106.538, -106.715
-106.307, -106.538
-105.971, -106.307
-105.645, -105.971
-105.250, -105.589
-104.857, -105.250
-104.533, -104.857
-104.181, -104.533
-103.906, -104.181
-103.619, -103.862
-103.373, -103.619
-103.194, -103.373
-103.023, -103.194
-102.907, -103.023
-102.806, -102.891
-102.739, -102.806
-102.706, -102.739
-102.691, -102.706
-102.691, -102.695
-102.696, -102.714
-102.714, -102.739
-102.739, -102.760
-102.760, -102.777
-102.777, -102.779
-102.752, -102.775
-102.695, -102.752
-102.615, -102.695
-102.483, -102.615
-102.335, -102.483
-102.123, -102.307
-101.873, -102.123
-101.635, -101.873
-101.331, -101.635
-101.057, -101.331
-100.722, -101.010
-100.382, -100.722
-100.089, -100.382
-99.748, -100.089
-99.460, -99.748
-99.133, -99.413
-98.818, -99.133
-98.557, -98.818
-98.268, -98.557
-98.031, -98.268
-97.772, -97.993
-97.531, -97.772
-97.340, -97.531
-97.136, -97.340
-96.978, -97.136
-96.812, -96.952
-96.667, -96.812
-96.562, -96.667
-96.459, -96.562
-96.389, -96.459
-96.331, -96.380
-96.294, -96.331
-96.282, -96.294
-96.282, -96.290
-96.290, -96.318
-96.324, -96.373
-96.373, -96.454
-96.454, -96.543
-96.543, -96.673
-96.673, -96.806
-96.830, -96.986
-96.986, -97.198
-97.198, -97.403
-97.403, -97.673
-97.673, -97.932
-97.977, -98.265
-98.265, -98.634
-98.634, -98.983
-98.983, -99.426
-99.426, -99.838
-99.909, -100.357
-100.357, -100.922
-100.922, -101.441
-101.441, -102.089
-102.089, -102.681
-102.783, -103.413
-103.413, -104.184
-104.184, -104.873
-104.873, -105.704
-105.704, -106.425
-106.546, -107.268
-107.268, -108.087
-108.087, -108.750
-108.750, -109.449
-109.449, -109.967
-110.045, -110.458
-110.458, -110.821
-110.821, -111.037
-111.037, -111.194
-111.194, -111.265
-111.274, -111.296
-111.291, -111.298
-111.265, -111.291
-111.216, -111.265
-111.159, -111.216
-111.066, -111.147
-110.939, -111.066
-110.794, -110.939
-110.572, -110.794
-110.331, -110.572
-109.991, -110.287
-109.585, -109.991
-109.194, -109.585
-108.695, -109.194
-108.237, -108.695
-107.682, -108.159
-107.116, -107.682
-106.630, -107.116
-106.071, -106.630
-105.600, -106.071
-105.071, -105.525
