Trace, Start Freq(Hz), Stop Freq(Hz)
Trace-A, 25049442790, 25050442790

RBW(Hz), VBW(Hz), SWT(ms), ATT(dB)
3000, 3000, 66, 10

Detection, Trace Points
Pos & Neg, 10001

Ref Level(dBm), PreAmp
-10.00, Off

Storage Mode-A
Off

Wave Data(dBm)-A, A(neg)
-78.056, -78.924
-77.043, -78.056
-76.178, -77.043
-75.177, -76.178
-74.325, -75.177
-73.343, -74.184
-72.376, -73.343
-71.559, -72.376
-70.622, -71.559
-69.834, -70.622
-68.930, -69.703
-68.048, -68.930
-67.306, -68.048
-66.461, -67.306
-65.752, -66.461
-64.943, -65.635
-64.154, -64.943
-63.494, -64.154
-62.744, -63.494
-62.116, -62.744
-61.403, -62.012
-60.710, -61.403
-60.132, -60.710
-59.474, -60.132
-58.927, -59.474
-58.305, -58.836
-57.705, -58.305
-57.205, -57.705
-56.639, -57.205
-56.168, -56.639
-55.637, -56.091
-55.124, -55.637
-54.698, -55.124
-54.221, -54.698
-53.825, -54.221
-53.380, -53.760
-52.953, -53.380
-52.602, -52.953
-52.208, -52.602
-51.887, -52.208
-51.525, -51.833
-51.183, -51.525
-50.903, -51.183
-50.592, -50.903
-50.340, -50.592
-50.062, -50.299
-49.801, -50.062
-49.591, -49.801
-49.363, -49.591
-49.180, -49.363
-48.984, -49.151
-48.805, -48.984
-48.663, -48.805
-48.515, -48.663
-48.402, -48.515
-48.285, -48.384
-48.185, -48.285
-48.113, -48.185
-48.044, -48.113
-48.000, -48.044
-47.963, -47.993
-47.943, -47.963
-47.938, -47.943
-47.938, -47.949
-47.949, -47.971
-47.976, -48.013
-48.013, -48.073
-48.073, -48.138
-48.138, -48.228
-48.228, -48.318
-48.334, -48.440
-48.440, -48.579
-48.579, -48.710
-48.710, -48.881
-48.881, -49.038
-49.066, -49.239
-49.239, -49.458
-49.458, -49.658
-49.658, -49.908
-49.908, -50.134
-50.173, -50.416
-50.416, -50.714
-50.714, -50.983
-50.983, -51.313
-51.313, -51.608
-51.659, -51.971
-51.971, -52.347
-52.347, -52.685
-52.685, -53.096
-53.096, -53.461
-53.523, -53.903
-53.903, -54.361
-54.361, -54.768
-54.768, -55.260
-55.260, -55.695
-55.769, -56.218
-56.218, -56.759
-56.759, -57.235
-57.235, -57.808
-57.808, -58.312
-58.397, -58.916
-58.916, -59.539
-59.539, -60.087
-60.087, -60.741
-60.741, -61.315
-61.413, -62.004
-62.004, -62.709
-62.709, -63.329
-63.329, -64.068
-64.068, -64.715
-64.824, -65.487
-65.487, -66.279
-66.279, -66.970
-66.970, -67.795
-67.795, -68.518
-68.639, -69.377
-69.377, -70.254
-70.254, -71.022
-71.022, -71.934
-71.934, -72.731
-72.865, -73.675
-73.675, -74.638
-74.638, -75.475
-75.475, -76.466
-76.466, -77.327
-77.472, -78.343
-78.343, -79.368
-79.368, -80.255
-80.255, -81.294
-81.294, -82.190
-82.339, -83.236
-83.236, -84.283
-84.283, -85.181
-85.181, -86.227
-86.227, -87.122
-87.270, -88.162
-88.162, -89.200
-89.200, -90.085
-90.085, -91.109
-91.109, -91.971
-92.113, -92.951
-92.951, -93.884
-93.884, -94.628
-94.628, -95.403
-95.403, -95.966
-96.050, -96.485
-96.485, -96.849
-96.849, -97.044
-97.044, -97.158
-97.158, -97.184
-97.162, -97.184
-97.117, -97.162
-97.079, -97.117
-97.050, -97.079
-97.046, -97.050
-97.052, -97.086
-97.086, -97.165
-97.165, -97.270
-97.270, -97.437
-97.437, -97.619
-97.652, -97.874
-97.874, -98.174
-98.174, -98.464
-98.464, -98.843
-98.843, -99.197
-99.259, -99.647
-99.647, -100.129
-100.129, -100.567
-100.567, -101.106
-101.106, -101.591
-101.673, -102.176
-102.176, -102.783
-102.783, -103.311
-103.311, -103.931
-103.931, -104.458
-104.545, -105.053
-105.053, -105.610
-105.610, -106.038
-106.038, -106.464
-106.464, -106.751
-106.791, -106.979
-106.979, -107.093
-107.093, -107.109
-107.028, -107.104
-106.906, -107.028
-106.716, -106.881
-106.497, -106.716
-106.301, -106.497
-106.079, -106.301
-105.902, -106.079
-105.717, -105.874
-105.563, -105.717
-105.458, -105.563
-105.370, -105.458
-105.323, -105.370
-105.306, -105.320
-105.306, -105.325
-105.325, -105.370
-105.370, -105.456
-105.456, -105.558
-105.576, -105.706
-105.706, -105.882
-105.882, -106.056
-106.056, -106.279
-106.279, -106.490
-106.525, -106.751
-106.751, -107.024
-107.024, -107.267
-107.267, -107.550
-107.550, -107.790
-107.830, -108.058
-108.058, -108.300
-108.300, -108.480
-108.480, -108.640
-108.640, -108.723
-108.733, -108.748
-108.672, -108.744
-108.527, -108.672
-108.262, -108.527
-107.958, -108.262
-107.524, -107.900
-107.022, -107.524
-106.551, -107.022
-105.973, -106.551
-105.463, -105.973
-104.865, -105.377
-104.273, -104.865
-103.778, -104.273
-103.219, -103.778
-102.760, -103.219
-102.250, -102.685
-101.769, -102.250
-101.382, -101.769
-100.958, -101.382
-100.621, -100.958
-100.254, -100.566
-99.919, -100.254
-99.656, -99.919
-99.374, -99.656
-99.155, -99.374
-98.925, -99.121
-98.720, -98.925
-98.566, -98.720
-98.407, -98.566
-98.290, -98.407
-98.172, -98.272
-98.077, -98.172
-98.009, -98.077
-97.948, -98.009
-97.909, -97.948
-97.879, -97.904
-97.861, -97.879
-97.858, -97.861
-97.858, -97.863
-97.863, -97.874
-97.876, -97.895
-97.895, -97.922
-97.922, -97.950
-97.950, -97.984
-97.984, -98.015
-98.022, -98.054
-98.054, -98.093
-98.093, -98.124
-98.124, -98.163
-98.163, -98.195
-98.201, -98.233
-98.233, -98.272
-98.272, -98.308
-98.308, -98.351
-98.351, -98.392
-98.399, -98.444
-98.444, -98.505
-98.505, -98.563
-98.563, -98.642
-98.642, -98.717
-98.731, -98.818
-98.818, -98.933
-98.933, -99.043
-99.043, -99.187
-99.187, -99.323
-99.346, -99.498
-99.498, -99.690
-99.690, -99.871
-99.871, -100.098
-100.098, -100.304
-100.341, -100.565
-100.565, -100.841
-100.841, -101.092
-101.092, -101.399
-101.399, -101.673
-101.718, -102.004
-102.004, -102.347
-102.347, -102.647
-102.647, -103.006
-103.006, -103.319
-103.371, -103.684
-103.684, -104.052
-104.052, -104.365
-104.365, -104.723
-104.723, -105.023
-105.072, -105.358
-105.358, -105.670
-105.670, -105.910
-105.910, -106.152
-106.152, -106.312
-106.335, -106.437
-106.437, -106.476
-106.434, -106.476
-106.291, -106.434
-106.089, -106.291
-105.763, -106.048
-105.355, -105.763
-104.952, -105.355
-104.437, -104.952
-103.969, -104.437
-103.409, -103.890
-102.844, -103.409
-102.363, -102.844
-101.815, -102.363
-101.362, -101.815
-100.855, -101.287
-100.374, -100.855
-99.984, -100.374
-99.557, -99.984
-99.216, -99.557
-98.844, -99.160
-98.502, -98.844
-98.233, -98.502
-97.946, -98.233
-97.722, -97.946
-97.487, -97.687
-97.278, -97.487
-97.119, -97.278
-96.956, -97.119
-96.834, -96.956
-96.709, -96.814
-96.605, -96.709
-96.529, -96.605
-96.454, -96.529
-96.400, -96.454
-96.345, -96.391
-96.299, -96.345
-96.261, -96.299
-96.218, -96.261
-96.180, -96.218
-96.131, -96.173
-96.073, -96.131
-96.015, -96.073
-95.937, -96.015
-95.859, -95.937
-95.755, -95.845
-95.635, -95.755
-95.522, -95.635
-95.379, -95.522
-95.247, -95.379
-95.085, -95.225
-94.918, -95.085
-94.772, -94.918
-94.601, -94.772
-94.455, -94.601
-94.290, -94.431
-94.129, -94.290
-94.002, -94.129
-93.860, -94.002
-93.750, -93.860
-93.635, -93.733
-93.534, -93.635
-93.463, -93.534
-93.394, -93.463
-93.350, -93.394
-93.318, -93.344
-93.306, -93.318
-93.306, -93.311
-93.311, -93.337
-93.337, -93.378
-93.387, -93.446
-93.446, -93.536
-93.536, -93.633
-93.633, -93.766
-93.766, -93.900
-93.924, -94.077
-94.077, -94.279
-94.279, -94.472
-94.472, -94.718
-94.718, -94.947
-94.989, -95.238
-95.238, -95.553
-95.553, -95.840
-95.840, -96.199
-96.199, -96.523
-96.579, -96.921
-96.921, -97.338
-97.338, -97.714
-97.714, -98.167
-98.167, -98.568
-98.636, -99.046
-99.046, -99.535
-99.535, -99.958
-99.958, -100.447
-100.447, -100.860
-100.927, -101.323
-101.323, -101.756
-101.756, -102.093
-102.093, -102.432
-102.432, -102.670
-102.704, -102.871
-102.871, -102.988
-102.988, -103.017
-102.974, -103.017
-102.873, -102.974
-102.700, -102.854
-102.474, -102.700
-102.251, -102.474
-101.972, -102.251
-101.721, -101.972
-101.426, -101.679
-101.136, -101.426
-100.895, -101.136
-100.628, -100.895
-100.414, -100.628
-100.183, -100.380
-99.976, -100.183
-99.816, -99.976
-99.650, -99.816
-99.527, -99.650
-99.410, -99.509
-99.314, -99.410
-99.254, -99.314
-99.206, -99.254
-99.183, -99.206
-99.178, -99.182
-99.180, -99.202
-99.202, -99.241
-99.241, -99.307
-99.307, -99.385
-99.399, -99.496
-99.496, -99.630
-99.630, -99.765
-99.765, -99.941
-99.941, -100.110
-100.140, -100.327
-100.327, -100.567
-100.567, -100.788
-100.788, -101.064
-101.064, -101.318
-101.361, -101.629
-101.629, -101.961
-101.961, -102.257
-102.257, -102.621
-102.621, -102.945
-103.000, -103.338
-103.338, -103.748
-103.748, -104.110
-104.110, -104.545
-104.545, -104.928
-104.993, -105.385
-105.385, -105.849
-105.849, -106.250
-106.250, -106.721
-106.721, -107.122
-107.189, -107.581
-107.581, -108.025
-108.025, -108.386
-108.386, -108.771
-108.771, -109.062
-109.106, -109.340
-109.340, -109.532
-109.532, -109.614
-109.596, -109.621
-109.473, -109.596
-109.198, -109.442
-108.790, -109.198
-108.345, -108.790
-107.735, -108.345
-107.151, -107.735
-106.424, -107.050
-105.668, -106.424
-105.012, -105.668
-104.249, -105.012
-103.606, -104.249
-102.877, -103.500
-102.176, -102.877
-101.600, -102.176
-100.960, -101.600
-100.439, -100.960
-99.867, -100.355
-99.330, -99.867
-98.899, -99.330
-98.430, -98.899
-98.056, -98.430
-97.652, -97.996
-97.284, -97.652
-96.994, -97.284
-96.688, -96.994
-96.450, -96.688
-96.202, -96.412
-95.984, -96.202
-95.820, -95.984
-95.656, -95.820
-95.537, -95.656
-95.423, -95.519
-95.335, -95.423
-95.278, -95.335
-95.233, -95.278
-95.211, -95.233
-95.204, -95.208
-95.204, -95.215
-95.215, -95.238
-95.238, -95.278
-95.278, -95.323
-95.331, -95.384
-95.384, -95.454
-95.454, -95.518
-95.518, -95.598
-95.598, -95.665
-95.677, -95.746
-95.746, -95.823
-95.823, -95.886
-95.886, -95.957
-95.957, -96.012
-96.022, -96.071
-96.071, -96.124
-96.124, -96.167
-96.167, -96.211
-96.211, -96.245
-96.250, -96.282
-96.282, -96.318
-96.318, -96.348
-96.348, -96.385
-96.385, -96.419
-96.425, -96.463
-96.463, -96.512
-96.512, -96.558
-96.558, -96.620
-96.620, -96.678
-96.690, -96.755
-96.755, -96.841
-96.841, -96.921
-96.921, -97.023
-97.023, -97.117
-97.134, -97.234
-97.234, -97.361
-97.361, -97.475
-97.475, -97.616
-97.616, -97.740
-97.762, -97.891
-97.891, -98.048
-98.048, -98.186
-98.186, -98.349
-98.349, -98.493
-98.516, -98.661
-98.661, -98.832
-98.832, -98.980
-98.980, -99.151
-99.151, -99.299
-99.323, -99.471
-99.471, -99.641
-99.641, -99.787
-99.787, -99.954
-99.954, -100.096
-100.119, -100.257
-100.257, -100.417
-100.417, -100.551
-100.551, -100.703
-100.703, -100.831
-100.853, -100.976
-100.976, -101.117
-101.117, -101.235
-101.235, -101.369
-101.369, -101.481
-101.500, -101.612
-101.612, -101.741
-101.741, -101.853
-101.853, -101.985
-101.985, -102.101
-102.121, -102.241
-102.241, -102.391
-102.391, -102.525
-102.525, -102.695
-102.695, -102.850
-102.875, -103.045
-103.045, -103.260
-103.260, -103.459
-103.459, -103.713
-103.713, -103.948
-103.989, -104.246
-104.246, -104.571
-104.571, -104.870
-104.870, -105.242
-105.242, -105.578
-105.634, -105.983
-105.983, -106.394
-106.394, -106.740
-106.740, -107.114
-107.114, -107.389
-107.430, -107.627
-107.628, -107.742
-107.720, -107.748
-107.547, -107.720
-107.275, -107.547
-106.834, -107.219
-106.292, -106.834
-105.780, -106.292
-105.151, -105.780
-104.606, -105.151
-103.982, -104.517
-103.384, -103.982
-102.898, -103.384
-102.371, -102.898
-101.954, -102.371
-101.510, -101.887
-101.115, -101.510
-100.816, -101.115
-100.511, -100.816
-100.289, -100.511
-100.076, -100.255
-99.908, -100.076
-99.803, -99.908
-99.726, -99.803
-99.695, -99.726
-99.693, -99.703
-99.703, -99.755
-99.755, -99.833
-99.833, -99.963
-99.963, -100.103
-100.130, -100.298
-100.298, -100.519
-100.519, -100.722
-100.722, -100.965
-100.965, -101.165
-101.196, -101.372
-101.372, -101.530
-101.530, -101.611
-101.611, -101.629
-101.552, -101.621
-101.373, -101.533
-101.097, -101.373
-100.793, -101.097
-100.377, -100.793
-99.987, -100.377
-99.508, -99.920
-99.020, -99.508
-98.606, -99.020
-98.137, -98.606
-97.755, -98.137
-97.334, -97.693
-96.945, -97.334
-96.640, -96.945
-96.312, -96.640
-96.062, -96.312
-95.801, -96.023
-95.576, -95.801
-95.408, -95.576
-95.245, -95.408
-95.129, -95.245
-95.022, -95.111
-94.945, -95.022
-94.899, -94.945
-94.870, -94.899
-94.862, -94.870
-94.864, -94.874
-94.874, -94.904
-94.904, -94.941
-94.941, -94.995
-94.995, -95.049
-95.059, -95.115
-95.115, -95.184
-95.184, -95.239
-95.239, -95.297
-95.297, -95.339
-95.345, -95.374
-95.374, -95.392
-95.392, -95.394
-95.376, -95.392
-95.346, -95.376
-95.293, -95.339
-95.226, -95.293
-95.155, -95.226
-95.065, -95.155
-94.983, -95.065
-94.884, -94.969
-94.785, -94.884
-94.705, -94.785
-94.618, -94.705
-94.553, -94.618
-94.490, -94.543
-94.444, -94.490
-94.419, -94.444
-94.410, -94.419
-94.410, -94.420
-94.424, -94.453
-94.453, -94.512
-94.512, -94.583
-94.583, -94.691
-94.691, -94.806
-94.827, -94.966
-94.966, -95.155
-95.155, -95.339
-95.339, -95.582
-95.582, -95.813
-95.854, -96.109
-96.109, -96.431
-96.431, -96.729
-96.729, -97.099
-97.099, -97.434
-97.491, -97.841
-97.841, -98.262
-98.262, -98.629
-98.629, -99.057
-99.057, -99.420
-99.479, -99.827
-99.827, -100.208
-100.208, -100.506
-100.506, -100.814
-100.814, -101.038
-101.071, -101.248
-101.248, -101.405
-101.405, -101.500
-101.500, -101.568
-101.568, -101.598
-101.601, -101.608
-101.601, -101.608
-101.589, -101.601
-101.573, -101.589
-101.564, -101.573
-101.561, -101.562
-101.562, -101.574
-101.574, -101.596
-101.596, -101.638
-101.638, -101.686
-101.695, -101.756
-101.756, -101.838
-101.838, -101.918
-101.918, -102.017
-102.017, -102.105
-102.119, -102.206
-102.206, -102.304
-102.304, -102.383
-102.383, -102.466
-102.466, -102.526
-102.537, -102.585
-102.585, -102.631
-102.631, -102.660
-102.660, -102.686
-102.686, -102.701
-102.703, -102.715
-102.715, -102.730
-102.730, -102.745
-102.745, -102.770
-102.770, -102.803
-102.809, -102.857
-102.857, -102.928
-102.928, -103.009
-103.009, -103.128
-103.128, -103.251
-103.273, -103.422
-103.422, -103.626
-103.626, -103.825
-103.825, -104.088
-104.088, -104.339
-104.384, -104.661
-104.661, -105.010
-105.010, -105.326
-105.326, -105.708
-105.708, -106.041
-106.097, -106.420
-106.420, -106.770
-106.770, -107.031
-107.031, -107.264
-107.264, -107.381
-107.393, -107.412
-107.289, -107.405
-107.077, -107.289
-106.710, -107.077
-106.304, -106.710
-105.751, -106.230
-105.131, -105.751
-104.568, -105.131
-103.888, -104.568
-103.300, -103.888
-102.616, -103.201
-101.942, -102.616
-101.379, -101.942
-100.740, -101.379
-100.213, -100.740
-99.623, -100.128
-99.062, -99.623
-98.606, -99.062
-98.100, -98.606
-97.693, -98.100
-97.246, -97.627
-96.833, -97.246
-96.504, -96.833
-96.151, -96.504
-95.873, -96.151
-95.578, -95.829
-95.315, -95.578
-95.117, -95.315
-94.914, -95.117
-94.766, -94.914
-94.622, -94.742
-94.510, -94.622
-94.438, -94.510
-94.385, -94.438
-94.365, -94.385
-94.364, -94.372
-94.372, -94.410
-94.410, -94.468
-94.468, -94.565
-94.565, -94.676
-94.696, -94.834
-94.834, -95.025
-95.025, -95.213
-95.213, -95.464
-95.464, -95.704
-95.745, -96.011
-96.011, -96.351
-96.351, -96.662
-96.662, -97.053
-97.053, -97.404
-97.464, -97.834
-97.834, -98.280
-98.280, -98.668
-98.668, -99.125
-99.125, -99.514
-99.578, -99.955
-99.955, -100.372
-100.372, -100.703
-100.703, -101.054
-101.054, -101.317
-101.358, -101.579
-101.579, -101.791
-101.791, -101.936
-101.936, -102.067
-102.067, -102.154
-102.166, -102.230
-102.230, -102.292
-102.292, -102.338
-102.338, -102.390
-102.390, -102.439
-102.448, -102.504
-102.504, -102.579
-102.579, -102.652
-102.652, -102.745
-102.745, -102.831
-102.845, -102.932
-102.932, -103.032
-103.032, -103.107
-103.107, -103.174
-103.174, -103.209
-103.212, -103.216
-103.168, -103.212
-103.088, -103.168
-102.940, -103.088
-102.769, -102.940
-102.515, -102.736
-102.213, -102.515
-101.920, -102.213
-101.549, -101.920
-101.212, -101.549
-100.804, -101.154
-100.390, -100.804
-100.034, -100.390
-99.623, -100.034
-99.279, -99.623
-98.888, -99.222
-98.513, -98.888
-98.204, -98.513
-97.862, -98.204
-97.584, -97.862
-97.278, -97.539
-96.993, -97.278
-96.764, -96.993
-96.515, -96.764
-96.318, -96.515
-96.104, -96.284
-95.908, -96.104
-95.756, -95.908
-95.593, -95.756
-95.467, -95.593
-95.335, -95.447
-95.216, -95.335
-95.126, -95.216
-95.034, -95.126
-94.964, -95.034
-94.894, -94.954
-94.834, -94.894
-94.790, -94.834
-94.748, -94.790
-94.718, -94.748
-94.691, -94.714
-94.671, -94.691
-94.659, -94.671
-94.652, -94.659
-94.649, -94.652
-94.649, -94.652
-94.652, -94.659
-94.659, -94.670
-94.670, -94.687
-94.687, -94.706
-94.709, -94.733
-94.733, -94.763
-94.763, -94.795
-94.795, -94.836
-94.836, -94.876
-94.882, -94.928
-94.928, -94.986
-94.986, -95.041
-95.041, -95.113
-95.113, -95.178
-95.190, -95.264
-95.264, -95.356
-95.356, -95.442
-95.442, -95.550
-95.550, -95.649
-95.666, -95.773
-95.773, -95.905
-95.905, -96.023
-96.023, -96.169
-96.169, -96.298
-96.321, -96.456
-96.456, -96.617
-96.617, -96.758
-96.758, -96.924
-96.924, -97.066
-97.091, -97.230
-97.230, -97.390
-97.390, -97.521
-97.521, -97.667
-97.667, -97.782
-97.800, -97.904
-97.904, -98.010
-98.010, -98.086
-98.086, -98.157
-98.157, -98.200
-98.207, -98.232
-98.232, -98.241
-98.233, -98.241
-98.203, -98.233
-98.164, -98.203
-98.101, -98.156
-98.027, -98.101
-97.952, -98.027
-97.860, -97.952
-97.776, -97.860
-97.676, -97.762
-97.579, -97.676
-97.500, -97.579
-97.414, -97.500
-97.349, -97.414
-97.285, -97.339
-97.236, -97.285
-97.208, -97.236
-97.193, -97.208
-97.193, -97.198
-97.200, -97.221
-97.221, -97.270
-97.270, -97.331
-97.331, -97.426
-97.426, -97.529
-97.549, -97.676
-97.676, -97.851
-97.851, -98.025
-98.025, -98.259
-98.259, -98.484
-98.523, -98.778
-98.778, -99.105
-99.105, -99.416
-99.416, -99.811
-99.811, -100.180
-100.244, -100.646
-100.646, -101.150
-101.150, -101.611
-101.611, -102.181
-102.181, -102.692
-102.780, -103.310
-103.310, -103.934
-103.934, -104.459
-104.459, -105.031
-105.031, -105.459
-105.522, -105.846
-105.846, -106.072
-106.072, -106.118
-105.982, -106.113
-105.728, -105.982
-105.298, -105.672
-104.770, -105.298
-104.269, -104.770
-103.659, -104.269
-103.132, -103.659
-102.526, -103.044
-101.941, -102.526
-101.461, -101.941
-100.928, -101.461
-100.496, -100.928
-100.024, -100.427
-99.584, -100.024
-99.230, -99.584
-98.850, -99.230
-98.549, -98.850
-98.226, -98.501
-97.935, -98.226
-97.710, -97.935
-97.476, -97.710
-97.300, -97.476
-97.124, -97.273
-96.979, -97.124
-96.880, -96.979
-96.791, -96.880
-96.743, -96.791
-96.716, -96.737
-96.714, -96.720
-96.720, -96.750
-96.750, -96.817
-96.817, -96.902
-96.918, -97.033
-97.033, -97.199
-97.199, -97.371
-97.371, -97.605
-97.605, -97.835
-97.876, -98.139
-98.139, -98.481
-98.481, -98.806
-98.806, -99.220
-99.220, -99.604
-99.670, -100.084
-100.084, -100.597
-100.597, -101.056
-101.056, -101.607
-101.607, -102.081
-102.159, -102.620
-102.620, -103.119
-103.119, -103.493
-103.493, -103.838
-103.838, -104.036
-104.059, -104.137
-104.097, -104.140
-103.962, -104.097
-103.709, -103.962
-103.433, -103.709
-103.071, -103.384
-102.690, -103.071
-102.364, -102.690
-102.000, -102.364
-101.709, -102.000
-101.400, -101.662
-101.129, -101.400
-100.929, -101.129
-100.736, -100.929
-100.604, -100.736
-100.490, -100.585
-100.421, -100.490
-100.395, -100.421
-100.393, -100.404
-100.404, -100.447
-100.457, -100.535
-100.535, -100.667
-100.667, -100.813
-100.813, -101.024
-101.024, -101.238
-101.276, -101.527
-101.527, -101.860
-101.860, -102.179
-102.179, -102.590
-102.590, -102.975
-103.040, -103.457
-103.457, -103.972
-103.972, -104.431
-104.431, -104.976
-104.976, -105.434
-105.507, -105.929
-105.929, -106.348
-106.348, -106.611
-106.611, -106.767
-106.750, -106.778
-106.549, -106.734
-106.172, -106.549
-105.739, -106.172
-105.141, -105.739
-104.584, -105.141
-103.908, -104.488
-103.230, -103.908
-102.661, -103.230
-102.020, -102.661
-101.493, -102.020
-100.910, -101.407
-100.363, -100.910
-99.924, -100.363
-99.443, -99.924
-99.061, -99.443
-98.647, -99.000
-98.267, -98.647
-97.969, -98.267
-97.652, -97.969
-97.408, -97.652
-97.153, -97.370
-96.932, -97.153
-96.768, -96.932
-96.606, -96.768
-96.493, -96.606
-96.394, -96.476
-96.325, -96.394
-96.293, -96.325
-96.286, -96.293
-96.288, -96.309
-96.316, -96.367
-96.367, -96.458
-96.458, -96.563
-96.563, -96.718
-96.718, -96.878
-96.908, -97.097
-97.097, -97.348
-97.348, -97.591
-97.591, -97.901
-97.901, -98.190
-98.240, -98.549
-98.549, -98.929
-98.929, -99.263
-99.263, -99.659
-99.659, -99.991
-100.045, -100.357
-100.357, -100.689
-100.689, -100.929
-100.929, -101.147
-101.147, -101.270
-101.284, -101.332
-101.309, -101.335
-101.224, -101.309
-101.060, -101.224
-100.879, -101.060
-100.630, -100.845
-100.358, -100.630
-100.120, -100.358
-99.841, -100.120
-99.610, -99.841
-99.354, -99.573
-99.119, -99.354
-98.936, -99.119
-98.746, -98.936
-98.603, -98.746
-98.458, -98.580
-98.339, -98.458
-98.255, -98.339
-98.177, -98.255
-98.125, -98.177
-98.080, -98.117
-98.049, -98.080
-98.029, -98.049
-98.014, -98.029
-98.003, -98.014
-97.989, -98.001
-97.972, -97.989
-97.952, -97.972
-97.919, -97.952
-97.880, -97.919
-97.821, -97.872
-97.745, -97.821
-97.668, -97.745
-97.563, -97.668
-97.460, -97.563
-97.330, -97.443
-97.188, -97.330
-97.062, -97.188
-96.906, -97.062
-96.774, -96.906
-96.619, -96.752
-96.469, -96.619
-96.344, -96.469
-96.208, -96.344
-96.102, -96.208
-95.988, -96.085
-95.892, -95.988
-95.823, -95.892
-95.759, -95.823
-95.721, -95.759
-95.696, -95.716
-95.692, -95.696
-95.693, -95.710
-95.710, -95.753
-95.753, -95.809
-95.821, -95.900
-95.900, -96.016
-96.016, -96.139
-96.139, -96.309
-96.309, -96.476
-96.507, -96.702
-96.702, -96.957
-96.957, -97.200
-97.200, -97.513
-97.513, -97.808
-97.859, -98.182
-98.182, -98.588
-98.588, -98.963
-98.963, -99.430
-99.430, -99.856
-99.928, -100.380
-100.380, -100.930
-100.930, -101.418
-101.418, -102.004
-102.004, -102.507
-102.592, -103.086
-103.086, -103.636
-103.636, -104.063
-104.063, -104.486
-104.486, -104.761
-104.798, -104.957
-104.957, -105.006
-104.929, -105.005
-104.718, -104.929
-104.452, -104.718
-104.069, -104.402
-103.635, -104.069
-103.242, -103.635
-102.778, -103.242
-102.385, -102.778
-101.942, -102.320
-101.523, -101.942
-101.186, -101.523
-100.822, -101.186
-100.536, -100.822
-100.233, -100.490
-99.967, -100.233
-99.762, -99.967
-99.558, -99.762
-99.407, -99.558
-99.263, -99.384
-99.152, -99.263
-99.082, -99.152
-99.031, -99.082
-99.013, -99.031
-99.011, -99.021
-99.021, -99.062
-99.062, -99.122
-99.122, -99.224
-99.224, -99.338
-99.359, -99.501
-99.501, -99.697
-99.697, -99.892
-99.892, -100.151
-100.151, -100.399
-100.443, -100.717
-100.717, -101.067
-101.067, -101.390
-101.390, -101.790
-101.790, -102.149
-102.210, -102.583
-102.583, -103.024
-103.024, -103.399
-103.399, -103.825
-103.825, -104.168
-104.221, -104.530
-104.530, -104.835
-104.835, -105.044
-105.044, -105.219
-105.219, -105.305
-105.314, -105.335
-105.298, -105.335
-105.221, -105.298
-105.090, -105.221
-104.952, -105.090
-104.775, -104.928
-104.590, -104.775
-104.432, -104.590
-104.254, -104.432
-104.112, -104.254
-103.960, -104.090
-103.826, -103.960
-103.726, -103.826
-103.626, -103.726
-103.556, -103.626
-103.489, -103.545
-103.437, -103.489
-103.402, -103.437
-103.369, -103.402
-103.346, -103.369
-103.321, -103.343
-103.291, -103.321
-103.260, -103.291
-103.210, -103.260
-103.153, -103.210
-103.065, -103.142
-102.952, -103.065
-102.833, -102.952
-102.665, -102.833
-102.498, -102.665
-102.278, -102.469
-102.033, -102.278
-101.807, -102.033
-101.526, -101.807
-101.277, -101.526
-100.981, -101.236
-100.684, -100.981
-100.430, -100.684
-100.143, -100.430
-99.902, -100.143
-99.636, -99.864
-99.384, -99.636
-99.183, -99.384
-98.964, -99.183
-98.795, -98.964
-98.616, -98.767
-98.461, -98.616
-98.345, -98.461
-98.232, -98.345
-98.155, -98.232
-98.086, -98.143
-98.041, -98.086
-98.023, -98.041
-98.020, -98.024
-98.024, -98.045
-98.050, -98.092
-98.092, -98.165
-98.165, -98.248
-98.248, -98.370
-98.370, -98.496
-98.519, -98.667
-98.667, -98.866
-98.866, -99.061
-99.061, -99.312
-99.312, -99.552
-99.595, -99.860
-99.860, -100.198
-100.198, -100.511
-100.511, -100.906
-100.906, -101.268
-101.330, -101.715
-101.715, -102.188
-102.188, -102.607
-102.607, -103.111
-103.111, -103.547
-103.620, -104.048
-104.048, -104.521
-104.521, -104.891
-104.891, -105.255
-105.255, -105.491
-105.524, -105.661
-105.661, -105.707
-105.640, -105.705
-105.457, -105.640
-105.222, -105.457
-104.880, -105.177
-104.488, -104.880
-104.132, -104.488
-103.707, -104.132
-103.345, -103.707
-102.936, -103.286
-102.551, -102.936
-102.240, -102.551
-101.906, -102.240
-101.642, -101.906
-101.366, -101.601
-101.121, -101.366
-100.937, -101.121
-100.750, -100.937
-100.615, -100.750
-100.485, -100.595
-100.383, -100.485
-100.316, -100.383
-100.264, -100.316
-100.238, -100.264
-100.229, -100.235
-100.229, -100.241
-100.241, -100.268
-100.268, -100.316
-100.316, -100.372
-100.382, -100.450
-100.450, -100.543
-100.543, -100.635
-100.635, -100.751
-100.751, -100.860
-100.880, -100.998
-100.998, -101.145
-101.145, -101.280
-101.280, -101.447
-101.447, -101.599
-101.626, -101.788
-101.788, -101.989
-101.989, -102.172
-102.172, -102.401
-102.401, -102.611
-102.646, -102.868
-102.868, -103.147
-103.147, -103.398
